,Unnamed: 0,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
33949,33949,1232,2019-12-10 16:46:18.5100,2019-12-10 17:06:50.7850,352,Ring Rd,42.348278385426255,-71.08044855314802,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.357218503176526,-71.1138716340065,4408,Subscriber,1997,2
33950,33950,849,2019-12-10 16:46:40.4050,2019-12-10 17:00:50.1580,361,Deerfield St at Commonwealth Ave,42.34924376955301,-71.09728209692548,109,West End Park,42.36590788445084,-71.06446668505669,5727,Subscriber,1986,2
33951,33951,730,2019-12-10 16:46:41.6620,2019-12-10 16:58:52.4630,36,Copley Square - Dartmouth St at Boylston St,42.34992828230057,-71.07739206866427,43,Rowes Wharf at Atlantic Ave,42.357143,-71.050699,3326,Subscriber,1975,1
33952,33952,821,2019-12-10 16:46:55.3750,2019-12-10 17:00:36.5480,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,42.351586001198456,-71.04569256305693,169,Edwards Playground - Main St at Eden St,42.378965,-71.068607,4062,Subscriber,1981,1
33953,33953,481,2019-12-10 16:47:04.6880,2019-12-10 16:55:05.8950,446,700 Commonwealth Ave.,42.34960945333059,-71.10391523698127,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,5687,Subscriber,1997,1
33954,33954,354,2019-12-10 16:47:20.8080,2019-12-10 16:53:15.7240,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,5921,Subscriber,1995,1
33955,33955,246,2019-12-10 16:47:27.0210,2019-12-10 16:51:33.0260,446,700 Commonwealth Ave.,42.34960945333059,-71.10391523698127,33,Kenmore Square,42.348706,-71.097009,3148,Subscriber,2000,1
33956,33956,585,2019-12-10 16:47:39.0490,2019-12-10 16:57:24.4520,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,361,Deerfield St at Commonwealth Ave,42.34924376955301,-71.09728209692548,4392,Subscriber,1978,1
33957,33957,1281,2019-12-10 16:47:40.7070,2019-12-10 17:09:02.2540,179,MIT Vassar St,42.35560121327927,-71.10394477844238,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,4465,Subscriber,1978,2
33958,33958,601,2019-12-10 16:47:49.4650,2019-12-10 16:57:50.9920,180,Mt Auburn,42.37478628706384,-71.13320231437683,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,5209,Subscriber,1975,1
33959,33959,283,2019-12-10 16:47:54.5030,2019-12-10 16:52:37.8790,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,192,Purchase St at Pearl St,42.354659,-71.053181,3572,Subscriber,1966,1
33960,33960,570,2019-12-10 16:48:05.7040,2019-12-10 16:57:36.4950,335,Harvard St at Greene-Rose Heritage Park,42.36599432867437,-71.09522221614498,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,2708,Subscriber,1992,1
33961,33961,837,2019-12-10 16:48:16.6440,2019-12-10 17:02:14.0450,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,2374,Subscriber,1998,1
33962,33962,1731,2019-12-10 16:48:16.7250,2019-12-10 17:17:07.9760,125,Hyde Square - Barbara St at Centre St,42.32176525723952,-71.10984160567114,93,JFK/UMass T Stop,42.32033973515723,-71.05118036270142,4145,Customer,1969,0
33963,33963,1154,2019-12-10 16:48:27.1400,2019-12-10 17:07:41.5110,233,St Mary's,42.346197076555455,-71.10728681087494,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,4724,Subscriber,1986,1
33964,33964,365,2019-12-10 16:48:33.3260,2019-12-10 16:54:39.1940,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171066,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.357218503176526,-71.1138716340065,3937,Customer,1990,1
33965,33965,516,2019-12-10 16:48:34.2480,2019-12-10 16:57:11.0330,361,Deerfield St at Commonwealth Ave,42.34924376955301,-71.09728209692548,69,Coolidge Corner - Beacon St at Centre St,42.341598,-71.123338,5012,Subscriber,1966,1
33966,33966,316,2019-12-10 16:48:37.9020,2019-12-10 16:53:54.0080,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,2578,Subscriber,1976,1
33967,33967,989,2019-12-10 16:49:16.9170,2019-12-10 17:05:46.4670,398,75 Binney St,42.36550728505653,-71.0801375997653,9,Commonwealth Ave at Agganis Way,42.35169201885973,-71.11903488636017,2029,Subscriber,1994,1
33968,33968,843,2019-12-10 16:49:22.1850,2019-12-10 17:03:25.2620,85,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,42.378338,-71.048927,60,Charles Circle - Charles St at Cambridge St,42.36079296858265,-71.07118962337152,4720,Customer,1995,1
33969,33969,386,2019-12-10 16:49:28.5780,2019-12-10 16:55:55.1060,318,Ames St at Broadway,42.3636929,-71.0875672,380,Mass Ave at Albany St,42.36135837662249,-71.09670273977825,5922,Subscriber,1985,2
33970,33970,2268,2019-12-10 16:49:57.7070,2019-12-10 17:27:46.3570,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,20,Aquarium T Stop - 200 Atlantic Ave,42.35991176110118,-71.0514298081398,5507,Subscriber,1985,1
33971,33971,551,2019-12-10 16:50:00.2430,2019-12-10 16:59:11.6960,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,4704,Subscriber,1960,1
33972,33972,808,2019-12-10 16:50:30.2640,2019-12-10 17:03:59.0790,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.108279,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,3818,Subscriber,1973,1
33973,33973,1893,2019-12-10 16:50:41.0950,2019-12-10 17:22:15.0380,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,344,Commonwealth Ave at Chiswick Rd,42.34024644768889,-71.15168806174552,2423,Subscriber,1993,1
33974,33974,525,2019-12-10 16:50:41.7310,2019-12-10 16:59:26.9260,318,Ames St at Broadway,42.3636929,-71.0875672,179,MIT Vassar St,42.35560121327927,-71.10394477844238,3305,Subscriber,2000,1
33975,33975,1044,2019-12-10 16:50:55.8320,2019-12-10 17:08:20.3630,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.3436658245146,-71.08582377433777,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,4978,Subscriber,2000,2
33976,33976,1337,2019-12-10 16:51:07.3530,2019-12-10 17:13:24.6720,117,Binney St / Sixth St,42.36608797388682,-71.08633603909765,356,Charlestown Navy Yard,42.374124549426526,-71.05481199938367,3705,Subscriber,1960,2
33977,33977,1892,2019-12-10 16:51:07.8570,2019-12-10 17:22:40.5760,39,Washington St at Rutland St,42.338514601786,-71.07404083013535,273,Forest Hills,42.300923,-71.114249,6151,Subscriber,1990,2
33978,33978,453,2019-12-10 16:51:09.5590,2019-12-10 16:58:42.9110,192,Purchase St at Pearl St,42.354659,-71.053181,363,Harrison Ave at Mullins Way,42.34521562115022,-71.0638403149278,2054,Subscriber,1986,1
33979,33979,482,2019-12-10 16:51:17.2520,2019-12-10 16:59:19.7820,98,Warren St at Chelsea St,42.371848,-71.060292,206,Government Center - Cambridge St at Court St,42.359802515995526,-71.05960782626425,4143,Subscriber,1993,1
33980,33980,1594,2019-12-10 16:51:26.9210,2019-12-10 17:18:01.3210,380,Mass Ave at Albany St,42.36135837662249,-71.09670273977825,397,Broadway at Beacham St,42.39836059620832,-71.06373842814719,5990,Subscriber,1965,2
33981,33981,1082,2019-12-10 16:51:31.2280,2019-12-10 17:09:33.5900,206,Government Center - Cambridge St at Court St,42.359802515995526,-71.05960782626425,178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,5926,Subscriber,1995,1
33982,33982,397,2019-12-10 16:51:34.8210,2019-12-10 16:58:12.1450,179,MIT Vassar St,42.35560121327927,-71.10394477844238,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,6069,Subscriber,1997,1
33983,33983,589,2019-12-10 16:51:39.5840,2019-12-10 17:01:29.2540,380,Mass Ave at Albany St,42.36135837662249,-71.09670273977825,413,Kennedy-Longfellow School 158 Spring St,42.36955297756508,-71.08579014980933,4466,Subscriber,1980,2
33984,33984,1065,2019-12-10 16:51:47.8550,2019-12-10 17:09:33.7130,192,Purchase St at Pearl St,42.354659,-71.053181,189,Kendall T,42.3624278429124,-71.08495473861694,6154,Customer,1995,1
33985,33985,1050,2019-12-10 16:52:01.4660,2019-12-10 17:09:32.4090,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,145,Rindge Avenue - O'Neill Library,42.392766,-71.129042,4969,Subscriber,1997,1
33986,33986,158,2019-12-10 16:52:02.2010,2019-12-10 16:54:40.7660,81,Chinatown T Stop,42.352409,-71.062679,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,4359,Customer,1975,1
33987,33987,712,2019-12-10 16:52:05.7860,2019-12-10 17:03:57.7940,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,39,Washington St at Rutland St,42.338514601786,-71.07404083013535,2084,Subscriber,1993,1
33988,33988,1263,2019-12-10 16:52:16.3030,2019-12-10 17:13:19.4850,37,New Balance - 20 Guest St,42.35732921867706,-71.14673539996147,367,Vassal Lane at Tobin/VLUS,42.3839322489048,-71.13961271959852,4061,Subscriber,1959,2
33989,33989,472,2019-12-10 16:52:16.9370,2019-12-10 17:00:08.9560,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.3436658245146,-71.08582377433777,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,5739,Subscriber,1959,1
33990,33990,231,2019-12-10 16:52:31.1170,2019-12-10 16:56:22.4690,107,Ames St at Main St,42.3625,-71.08822,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,5575,Subscriber,2000,1
33991,33991,243,2019-12-10 16:52:47.6520,2019-12-10 16:56:50.6900,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,3034,Subscriber,1998,1
33992,33992,753,2019-12-10 16:52:54.7570,2019-12-10 17:05:28.2200,380,Mass Ave at Albany St,42.36135837662249,-71.09670273977825,400,Lansdowne T Stop,42.34734473177431,-71.1001680795016,3369,Subscriber,1972,2
33993,33993,377,2019-12-10 16:52:56.2020,2019-12-10 16:59:13.8630,370,Dartmouth St at Newbury St,42.35096144421219,-71.07782810926437,57,Massachusetts Ave at Columbus Ave,42.34054261551636,-71.08138847914233,6119,Subscriber,1983,1
33994,33994,378,2019-12-10 16:52:56.8240,2019-12-10 16:59:15.7050,117,Binney St / Sixth St,42.36608797388682,-71.08633603909765,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,3233,Subscriber,1988,1
33995,33995,564,2019-12-10 16:53:14.7010,2019-12-10 17:02:38.7980,374,Tremont St at Hamilton Pl,42.35668334969929,-71.06166645884514,363,Harrison Ave at Mullins Way,42.34521562115022,-71.0638403149278,6000,Subscriber,1998,1
33996,33996,414,2019-12-10 16:53:27.8020,2019-12-10 17:00:21.9540,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,189,Kendall T,42.3624278429124,-71.08495473861694,5410,Subscriber,1997,1
33997,33997,274,2019-12-10 16:53:28.2960,2019-12-10 16:58:03.0540,178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,6104,Subscriber,1994,2
33998,33998,338,2019-12-10 16:53:41.0550,2019-12-10 16:59:19.4890,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,179,MIT Vassar St,42.35560121327927,-71.10394477844238,4890,Customer,1969,0
33999,33999,919,2019-12-10 16:53:54.1630,2019-12-10 17:09:14.0570,29,Innovation Lab - 125 Western Ave at Batten Way,42.363732,-71.124565,69,Coolidge Corner - Beacon St at Centre St,42.341598,-71.123338,3563,Subscriber,1989,1
34000,34000,315,2019-12-10 16:54:21.5160,2019-12-10 16:59:36.9450,7,Fan Pier,42.3533905070523,-71.04457139968872,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,4752,Subscriber,1989,1
34001,34001,575,2019-12-10 16:54:23.6370,2019-12-10 17:03:59.2430,36,Copley Square - Dartmouth St at Boylston St,42.34992828230057,-71.07739206866427,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,5730,Subscriber,1984,1
34002,34002,200,2019-12-10 16:54:25.2700,2019-12-10 16:57:46.0540,361,Deerfield St at Commonwealth Ave,42.34924376955301,-71.09728209692548,446,700 Commonwealth Ave.,42.34960945333059,-71.10391523698127,5830,Subscriber,2001,1
34003,34003,816,2019-12-10 16:54:36.3490,2019-12-10 17:08:13.2540,177,University Park,42.36264779118595,-71.10006093978882,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,5372,Subscriber,1975,1
34004,34004,938,2019-12-10 16:54:42.5640,2019-12-10 17:10:20.6150,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,400,Lansdowne T Stop,42.34734473177431,-71.1001680795016,5164,Subscriber,1969,1
34005,34005,1087,2019-12-10 16:54:45.8270,2019-12-10 17:12:52.9890,366,Broadway T Stop,42.34278116224413,-71.05747275072645,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33624444796878,-71.08798563480377,5945,Subscriber,1999,1
34006,34006,601,2019-12-10 16:54:47.4070,2019-12-10 17:04:49.3890,135,ID Building East,42.344827,-71.028664,20,Aquarium T Stop - 200 Atlantic Ave,42.35991176110118,-71.0514298081398,5913,Customer,1969,0
34007,34007,688,2019-12-10 16:54:47.4660,2019-12-10 17:06:16.2710,318,Ames St at Broadway,42.3636929,-71.0875672,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,5937,Subscriber,1981,1
34008,34008,945,2019-12-10 16:54:49.7540,2019-12-10 17:10:35.6660,361,Deerfield St at Commonwealth Ave,42.34924376955301,-71.09728209692548,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,6110,Subscriber,1996,1
34009,34009,703,2019-12-10 16:54:53.7250,2019-12-10 17:06:36.7880,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,181,Huron Ave At Vassal Lane,42.381650612901176,-71.13426981498378,6087,Subscriber,1974,2
34010,34010,732,2019-12-10 16:54:54.0900,2019-12-10 17:07:06.8890,370,Dartmouth St at Newbury St,42.35096144421219,-71.07782810926437,54,Tremont St at West St,42.354979,-71.063348,2710,Subscriber,1962,2
34011,34011,506,2019-12-10 16:55:19.6820,2019-12-10 17:03:46.4730,386,Sennott Park  Broadway at Norfolk Street,42.36860524248197,-71.09930185605663,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,2673,Subscriber,1966,1
34012,34012,351,2019-12-10 16:55:20.8940,2019-12-10 17:01:12.0530,352,Ring Rd,42.348278385426255,-71.08044855314802,57,Massachusetts Ave at Columbus Ave,42.34054261551636,-71.08138847914233,2038,Subscriber,1991,1
34013,34013,651,2019-12-10 16:55:25.2170,2019-12-10 17:06:16.8580,364,Tremont St at Northampton St,42.33889559644165,-71.08149975611013,30,Brigham Circle - Francis St at Huntington Ave,42.33462893055976,-71.10407917767589,4462,Subscriber,1997,1
34014,34014,281,2019-12-10 16:55:51.7560,2019-12-10 17:00:32.8320,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,3353,Subscriber,1996,1
34015,34015,1247,2019-12-10 16:55:57.1230,2019-12-10 17:16:44.9470,236,Assembly Square T,42.39223284004628,-71.07746601104736,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,5882,Subscriber,1984,2
34016,34016,1571,2019-12-10 16:56:15.7440,2019-12-10 17:22:27.4590,21,Prudential Center - 101 Huntington Ave,42.34652003998412,-71.08065776545118,358,Medford St at Charlestown BCYF,42.380429474494896,-71.06055721676967,4174,Subscriber,1984,1
34017,34017,1114,2019-12-10 16:56:16.1660,2019-12-10 17:14:50.7640,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,77,Somerville City Hall,42.386844,-71.09812,6117,Customer,1993,1
34018,34018,792,2019-12-10 16:56:23.5260,2019-12-10 17:09:36.3480,380,Mass Ave at Albany St,42.36135837662249,-71.09670273977825,342,Boylston St at Jersey St,42.34465062887831,-71.09732501226972,3748,Subscriber,1994,0
34019,34019,244,2019-12-10 16:56:32.0640,2019-12-10 17:00:36.2060,177,University Park,42.36264779118595,-71.10006093978882,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,3515,Subscriber,1998,1
34020,34020,1831,2019-12-10 16:56:34.8370,2019-12-10 17:27:06.0690,446,700 Commonwealth Ave.,42.34960945333059,-71.10391523698127,183,Alewife MBTA at Steel Place,42.39558845716709,-71.14260613918304,5052,Subscriber,1976,1
34021,34021,158,2019-12-10 16:56:37.6250,2019-12-10 16:59:15.8630,356,Charlestown Navy Yard,42.374124549426526,-71.05481199938367,98,Warren St at Chelsea St,42.371848,-71.060292,2189,Subscriber,1960,2
34022,34022,1256,2019-12-10 16:56:48.1600,2019-12-10 17:17:44.4040,54,Tremont St at West St,42.354979,-71.063348,27,Roxbury Crossing T Stop - Columbus Ave at Tremont St,42.331184,-71.095171,4412,Subscriber,1970,1
34023,34023,465,2019-12-10 16:56:52.7200,2019-12-10 17:04:38.1260,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,381,Inman Square at Springfield St.,42.37438408515815,-71.1001574621514,6115,Subscriber,1979,1
34024,34024,1191,2019-12-10 16:56:53.4210,2019-12-10 17:16:44.6080,171,Bunker Hill Community College,42.37408991426522,-71.06905996799469,389,Everett Square (Broadway at Chelsea St),42.40725945172653,-71.05546381333625,3195,Subscriber,1991,1
34025,34025,803,2019-12-10 16:57:09.7020,2019-12-10 17:10:33.6930,107,Ames St at Main St,42.3625,-71.08822,78,Union Square - Somerville,42.37967148149253,-71.0954931006745,5994,Customer,1969,0
34026,34026,1304,2019-12-10 16:57:09.9680,2019-12-10 17:18:54.7410,93,JFK/UMass T Stop,42.32033973515723,-71.05118036270142,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,2676,Customer,1996,1
34027,34027,555,2019-12-10 16:57:12.2490,2019-12-10 17:06:27.7560,318,Ames St at Broadway,42.3636929,-71.0875672,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,2109,Subscriber,1988,1
34028,34028,554,2019-12-10 16:57:15.4780,2019-12-10 17:06:29.5110,36,Copley Square - Dartmouth St at Boylston St,42.34992828230057,-71.07739206866427,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,5958,Subscriber,1982,1
34029,34029,1038,2019-12-10 16:57:28.1250,2019-12-10 17:14:46.1780,359,One Brigham Circle,42.33392270136997,-71.10446508982932,282,Stony Brook T Stop,42.316966,-71.104374,3958,Subscriber,1952,1
34030,34030,303,2019-12-10 16:57:47.7990,2019-12-10 17:02:51.7620,361,Deerfield St at Commonwealth Ave,42.34924376955301,-71.09728209692548,446,700 Commonwealth Ave.,42.34960945333059,-71.10391523698127,4392,Subscriber,1998,1
34031,34031,362,2019-12-10 16:57:53.1380,2019-12-10 17:03:56.0480,318,Ames St at Broadway,42.3636929,-71.0875672,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119727759414,-71.09759867191315,2681,Subscriber,1995,2
34032,34032,433,2019-12-10 16:58:04.4950,2019-12-10 17:05:18.4670,141,Kendall Street,42.36356015842989,-71.08216792345047,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,3657,Subscriber,1994,1
34033,34033,688,2019-12-10 16:58:11.0180,2019-12-10 17:09:39.3160,380,Mass Ave at Albany St,42.36135837662249,-71.09670273977825,400,Lansdowne T Stop,42.34734473177431,-71.1001680795016,5922,Subscriber,1957,1
34034,34034,334,2019-12-10 16:58:23.2900,2019-12-10 17:03:57.9160,330,30 Dane St,42.38100143038052,-71.10402522613185,381,Inman Square at Springfield St.,42.37438408515815,-71.1001574621514,5905,Subscriber,1984,2
34035,34035,419,2019-12-10 16:58:34.5450,2019-12-10 17:05:33.5630,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,363,Harrison Ave at Mullins Way,42.34521562115022,-71.0638403149278,5311,Subscriber,1985,1
34036,34036,283,2019-12-10 16:58:41.9940,2019-12-10 17:03:25.7150,143,EF - North Point Park,42.369885,-71.069957,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,6063,Subscriber,1985,1
34037,34037,436,2019-12-10 16:58:47.5240,2019-12-10 17:06:03.8630,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,42.351586001198456,-71.04569256305693,369,Boston Public Market,42.36254854409333,-71.0573735833168,5633,Subscriber,1972,1
